Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
0.31,135.36,36.17,0.39,0.47,5733.00,5702.33,5684.00,5684.00,21.76,17107.00,14.00,112.92,36.29,65.24,0.76,0.01
0.39,111.64,55.23,0.47,0.32,7346.00,6088.50,5666.05,4983.00,873.75,24354.00,18.00,74.03,55.39,62.57,0.79,0.02
0.89,112.09,55.30,0.54,0.30,7466.00,4887.00,4590.66,3822.00,944.39,58644.00,46.00,74.17,55.51,63.11,0.71,0.05
0.23,111.87,55.41,0.72,0.12,6641.00,4788.25,4242.46,3912.00,1081.95,19153.00,18.00,73.73,55.57,63.16,0.71,0.01
0.76,135.21,37.54,0.32,0.57,8120.00,5635.33,4866.29,4351.00,1309.21,50718.00,38.00,112.09,40.60,63.79,0.68,0.03
0.31,135.83,37.62,0.00,1.92,7349.00,6443.33,5751.00,5751.00,669.59,19330.00,14.00,112.24,41.35,64.35,0.72,0.01
0.30,136.31,37.33,0.39,0.38,6485.00,5013.50,4114.23,4067.00,1000.05,20054.00,18.00,112.49,41.52,64.83,0.72,0.01
0.22,136.38,37.75,0.25,0.44,7172.00,5245.67,4032.00,4032.00,1377.39,15737.00,14.00,112.10,42.05,65.31,0.73,0.01
0.22,136.70,37.28,0.39,0.47,5277.00,4789.33,4311.00,4311.00,394.42,14368.00,14.00,112.50,41.64,65.56,0.79,0.01
0.85,137.10,37.31,0.44,0.31,6625.00,5372.88,5301.69,4256.00,702.77,42983.00,34.00,112.46,41.71,66.39,0.55,0.03
0.32,136.54,37.46,0.12,0.93,7334.00,5645.33,4475.00,4475.00,1223.38,16936.00,14.00,112.38,43.24,64.36,0.74,0.01
0.78,135.64,37.28,0.43,0.30,5972.00,4895.80,4462.53,4183.00,677.90,48958.00,40.00,112.31,39.22,65.17,0.56,0.03
0.23,135.87,37.22,0.28,0.00,4935.00,4408.60,4080.62,4016.00,390.10,22043.00,22.00,112.56,39.02,65.32,0.56,0.00
0.11,136.21,37.38,0.25,0.44,4667.00,4278.33,4077.00,4077.00,274.89,12835.00,14.00,112.53,39.27,65.93,0.62,0.00
0.27,134.81,38.25,0.23,0.37,5491.00,5092.50,5073.67,4570.00,335.97,20370.00,18.00,111.50,40.20,64.22,0.65,0.01
6.89,135.65,37.59,0.18,0.83,24638.00,9009.18,8217.91,4716.00,3327.45,1054070.00,270.00,111.90,40.50,65.12,0.58,0.75
0.70,137.09,37.66,0.19,0.45,7949.00,5467.43,4871.32,4250.00,1135.30,38272.00,30.00,112.07,43.29,66.02,0.59,0.03
0.38,136.82,37.91,0.39,0.38,6654.00,5247.75,4656.92,4231.00,922.06,20991.00,18.00,111.91,43.45,65.64,0.73,0.01
0.51,137.45,37.51,0.16,0.00,6679.00,5865.20,5147.95,4669.00,813.79,29326.00,22.00,112.17,43.52,66.45,0.75,0.02
0.40,136.46,37.69,0.16,0.84,7875.00,6600.75,6256.37,5094.00,1041.04,26403.00,18.00,112.10,40.83,66.24,0.78,0.02
1.33,136.47,37.73,0.42,0.35,9995.00,7331.15,6396.31,5479.00,1586.80,95305.00,44.00,111.96,40.48,66.72,0.69,0.08
0.12,136.52,38.09,0.27,0.00,5054.00,4566.00,4254.00,4254.00,349.51,13698.00,14.00,111.80,41.19,66.65,0.64,0.00
0.18,136.81,37.67,0.39,0.47,5819.00,5186.00,4762.00,4762.00,456.12,15558.00,14.00,112.15,41.04,66.75,0.84,0.01
0.59,137.37,37.77,0.19,0.69,7285.00,4839.57,4082.79,4019.00,1071.23,33877.00,30.00,111.97,42.72,67.13,0.58,0.02
0.40,135.56,36.99,0.16,0.40,7818.00,5684.75,4811.87,4205.00,1373.29,22739.00,18.00,112.83,39.27,64.07,0.71,0.01
0.77,135.41,36.91,0.24,0.27,7544.00,4713.20,4223.63,4046.00,1021.75,47132.00,38.00,112.90,38.54,64.06,0.54,0.03
0.45,135.29,37.32,0.16,0.40,6101.00,5802.75,5862.38,5365.00,269.47,23211.00,18.00,112.53,38.68,64.37,0.70,0.02
0.47,135.45,36.76,0.23,0.00,6490.00,5386.40,4514.78,4149.00,897.72,26932.00,22.00,113.01,37.41,64.62,0.70,0.02
0.13,135.89,36.48,0.25,0.44,4920.00,4328.00,3931.00,3931.00,426.65,12984.00,14.00,113.37,37.40,64.91,0.71,0.00
0.69,137.42,37.20,0.57,0.27,7629.00,5637.71,5026.45,4281.00,1228.24,39464.00,28.00,112.58,44.20,65.23,0.74,0.03
0.96,137.83,36.88,0.61,0.25,7551.00,5342.17,5096.14,4154.00,908.95,64106.00,42.00,112.86,44.12,65.69,0.74,0.06
0.21,136.83,37.65,0.03,0.98,5118.00,4757.00,4495.00,4495.00,263.80,14271.00,14.00,112.23,42.68,65.61,0.53,0.00
0.31,137.75,36.75,0.39,0.47,9742.00,6607.00,4132.00,4132.00,2337.34,19821.00,14.00,113.04,42.70,66.14,0.83,0.01
0.29,137.74,37.04,0.39,0.47,6388.00,5859.00,4814.00,4814.00,738.95,17577.00,14.00,112.77,42.91,66.45,0.78,0.01
1.51,138.06,36.75,0.75,0.10,10047.00,5927.56,5448.42,4494.00,1515.58,94841.00,62.00,112.74,44.23,66.29,0.54,0.07
0.29,138.74,36.91,0.44,0.21,6198.00,5336.25,4785.56,4710.00,619.11,21345.00,18.00,112.77,44.73,67.32,0.68,0.01
0.33,138.26,36.60,0.32,0.46,5748.00,4919.50,4147.61,4048.00,820.35,19678.00,18.00,113.20,42.72,66.92,0.74,0.01
0.21,137.97,37.06,0.39,0.47,5737.00,5216.67,4542.00,4542.00,499.92,15650.00,14.00,112.76,42.72,67.05,0.87,0.01
0.20,138.29,36.42,0.25,0.44,4918.00,4615.33,4399.00,4399.00,220.49,13846.00,14.00,113.42,43.75,65.93,0.69,0.00
0.48,138.91,35.87,0.74,0.14,6036.00,4803.00,4429.57,3959.00,836.08,28818.00,26.00,113.81,43.81,66.52,0.60,0.01
0.30,139.05,36.58,0.47,0.32,7329.00,5581.75,5150.98,4555.00,1045.73,22327.00,18.00,113.24,45.31,66.76,0.78,0.01
0.47,139.67,35.83,0.16,0.36,7758.00,5398.60,4158.34,4130.00,1318.58,26993.00,20.00,113.99,45.23,66.84,0.71,0.02
2.11,138.55,36.61,0.37,0.33,10153.00,6023.56,5143.38,4297.00,1796.15,150589.00,96.00,112.99,44.16,66.93,0.52,0.11
0.25,138.43,36.88,0.25,0.44,7403.00,6037.00,5324.00,5324.00,966.22,18111.00,14.00,112.93,43.85,66.98,0.75,0.01
0.26,139.96,35.84,0.25,0.44,8385.00,5660.00,3714.00,3714.00,1984.89,16980.00,14.00,114.00,45.80,67.04,0.75,0.01
0.09,140.00,36.09,0.39,0.47,4477.00,4184.33,3771.00,3771.00,300.59,12553.00,14.00,113.74,45.70,67.65,0.79,0.00
0.80,112.48,56.16,0.20,0.73,8699.00,5565.00,4918.91,4260.00,1374.85,50085.00,36.00,74.21,56.41,62.94,0.66,0.04
0.34,120.23,64.29,0.08,0.53,5592.00,4851.00,4776.45,4132.00,517.93,19404.00,18.00,80.27,64.36,62.20,0.59,0.01
0.26,120.59,63.93,0.39,0.47,6021.00,4937.67,4094.00,4094.00,804.74,14813.00,14.00,80.72,64.13,62.56,0.73,0.01
0.32,120.72,64.39,0.25,0.44,6325.00,5024.67,4344.00,4344.00,919.81,15074.00,14.00,80.51,64.51,62.68,0.76,0.01
0.20,120.90,64.73,0.25,0.44,4556.00,4073.67,3679.00,3679.00,363.36,12221.00,14.00,80.49,64.79,62.77,0.61,0.00
0.32,121.81,66.15,0.25,0.44,7004.00,5105.67,4010.00,4010.00,1347.64,15317.00,14.00,81.37,66.25,61.87,0.69,0.01
0.29,122.21,66.21,0.25,0.50,4786.00,4382.50,4450.00,3762.00,378.95,17530.00,18.00,81.25,66.49,62.57,0.65,0.01
0.43,123.39,66.63,0.22,0.25,5198.00,4437.60,3910.20,3874.00,527.86,22188.00,22.00,82.65,66.70,62.82,0.62,0.01
0.40,123.36,67.54,0.16,0.58,6578.00,4836.00,3913.82,3748.00,1101.91,24180.00,22.00,81.83,67.68,62.78,0.72,0.01
0.27,123.77,67.78,0.25,0.44,6611.00,5125.33,4189.00,4189.00,1062.34,15376.00,14.00,81.90,67.87,63.29,0.69,0.01
0.13,123.34,66.34,0.39,0.47,5173.00,4269.67,3698.00,3698.00,646.22,12809.00,14.00,82.04,66.48,63.74,0.77,0.00
0.28,123.75,67.05,0.25,0.44,6360.00,5467.00,4999.00,4999.00,631.69,16401.00,14.00,81.78,67.18,64.14,0.72,0.01
0.29,125.26,66.50,0.25,0.50,4725.00,4401.50,4352.91,4077.00,231.71,17606.00,18.00,83.30,69.30,62.85,0.78,0.01
0.45,122.31,66.01,0.32,0.46,5582.00,4955.50,4826.49,4047.00,591.32,19822.00,18.00,81.14,66.21,63.18,0.72,0.02
0.46,124.87,66.94,0.51,0.22,6379.00,5177.00,4336.52,4154.00,930.64,25885.00,22.00,82.83,68.69,63.34,0.57,0.01
0.20,124.85,67.39,0.08,0.53,4320.00,4011.00,3857.73,3833.00,194.11,16044.00,18.00,82.46,68.89,63.59,0.53,0.00
1.97,116.18,60.31,0.40,0.40,9687.00,6053.48,5239.29,4464.00,1612.82,139230.00,88.00,75.71,60.69,63.90,0.52,0.10
0.34,125.91,65.71,0.16,0.84,8105.00,5227.75,4187.87,4012.00,1674.46,20911.00,18.00,84.12,69.31,63.03,0.75,0.01
1.55,126.24,65.76,0.20,0.64,8386.00,4723.56,4377.30,3885.00,1007.09,85024.00,68.00,83.88,69.52,63.77,0.52,0.07
0.36,126.14,66.29,0.23,0.37,5159.00,4771.00,4575.79,4220.00,393.81,19084.00,18.00,83.55,69.66,63.87,0.70,0.01
1.16,134.62,56.90,0.14,0.67,8136.00,5031.25,4514.07,3613.00,1251.95,60375.00,48.00,92.77,73.53,64.10,0.60,0.06
0.32,135.14,57.07,0.25,0.44,5916.00,5221.67,4796.00,4796.00,495.14,15665.00,14.00,92.72,73.89,64.86,0.75,0.01
0.22,126.49,65.66,0.32,0.46,4423.00,4022.50,3890.85,3853.00,232.55,16090.00,18.00,84.18,68.85,64.59,0.75,0.01
0.21,126.70,65.89,0.25,0.44,5980.00,4848.00,3649.00,3649.00,952.80,14544.00,14.00,83.98,68.84,65.28,0.73,0.01
0.92,126.46,65.60,0.21,0.39,7297.00,4978.33,4439.80,3863.00,1039.77,44805.00,38.00,84.11,69.30,64.14,0.55,0.03
0.24,126.73,66.19,0.03,0.98,5515.00,4550.67,3840.00,3840.00,706.95,13652.00,14.00,83.68,69.47,65.06,0.60,0.01
0.75,132.83,59.44,0.49,0.37,10771.00,6137.00,5322.77,3934.00,2038.91,42959.00,30.00,90.32,72.90,64.59,0.66,0.03
6.13,135.80,55.34,0.10,0.76,12306.00,6821.01,6397.88,4086.00,2027.34,579786.00,234.00,94.23,73.95,63.99,0.48,0.47
0.26,135.65,55.38,0.25,0.44,4917.00,4861.00,4809.00,4809.00,44.19,14583.00,14.00,94.44,74.32,62.93,0.71,0.01
1.75,135.80,55.72,0.35,0.53,15679.00,8416.00,7996.57,4932.00,2851.71,159904.00,56.00,93.98,73.99,64.30,0.70,0.13
0.57,135.60,56.05,0.21,0.72,7362.00,5840.50,5386.59,5144.00,754.34,35043.00,24.00,93.73,73.68,64.61,0.68,0.02
0.64,137.44,54.22,0.36,0.36,6143.00,4798.63,4385.89,4253.00,745.47,38389.00,34.00,95.52,74.47,64.96,0.59,0.02
0.20,137.98,54.20,0.25,0.44,4735.00,4533.33,4131.00,4131.00,284.49,13600.00,14.00,95.69,74.05,66.31,0.65,0.00
1.60,136.39,55.61,0.30,0.44,11000.00,6537.44,5634.23,4551.00,1876.92,104599.00,66.00,94.03,74.12,65.31,0.61,0.09
0.20,136.24,56.11,0.39,0.47,5383.00,5242.67,5115.00,5115.00,109.79,15728.00,14.00,93.69,74.08,65.55,0.80,0.01
0.94,136.92,55.47,0.26,0.49,10246.00,5790.30,4913.15,4336.00,1705.05,57903.00,40.00,94.16,74.21,66.14,0.58,0.04
0.13,137.59,54.82,0.39,0.47,4630.00,4470.67,4225.00,4225.00,176.26,13412.00,14.00,95.00,74.08,66.47,0.75,0.00
0.26,155.44,40.11,0.25,0.44,5764.00,5051.00,4577.00,4577.00,513.22,15153.00,14.00,109.75,89.80,63.66,0.66,0.01
0.58,155.78,39.95,0.32,0.36,6417.00,5208.86,4488.39,4242.00,819.07,36462.00,30.00,109.81,90.20,63.83,0.65,0.02
5.41,158.65,38.39,0.63,0.22,20873.00,8814.28,7488.14,5155.00,3524.45,687514.00,214.00,110.89,93.60,64.13,0.52,0.45
0.98,157.93,40.38,0.16,0.46,9461.00,7255.63,6757.64,5948.00,1061.36,58045.00,34.00,109.28,93.36,65.46,0.64,0.05
0.47,144.98,48.56,0.33,0.43,7203.00,5258.00,4469.88,3501.00,1382.36,26290.00,22.00,101.24,81.10,64.74,0.72,0.02
0.36,154.98,39.66,0.39,0.47,9258.00,7736.00,6931.00,6931.00,1076.82,23208.00,14.00,110.13,87.82,64.64,0.83,0.02
0.26,155.01,39.87,0.00,1.92,5066.00,4986.33,4832.00,4832.00,109.14,14959.00,14.00,109.89,87.96,64.92,0.72,0.01
0.34,143.54,49.69,0.44,0.32,5187.00,4464.40,3942.66,3802.00,526.03,22322.00,20.00,100.06,79.81,64.98,0.89,0.02
0.10,143.10,50.26,0.39,0.47,4103.00,3764.00,3513.00,3513.00,248.77,11292.00,14.00,99.60,79.36,65.26,0.72,0.00
0.22,143.47,50.02,0.25,0.44,4731.00,4197.00,3493.00,3493.00,519.51,12591.00,14.00,99.80,79.51,65.58,0.82,0.01
0.26,157.33,39.11,0.16,0.40,5667.00,4918.50,4494.86,4368.00,522.23,19674.00,18.00,110.78,91.12,64.66,0.53,0.00
0.61,157.18,39.06,0.18,0.46,7480.00,5680.83,5245.82,4690.00,1034.79,34085.00,24.00,110.72,90.70,64.97,0.60,0.02
0.33,157.62,38.58,0.27,0.00,6179.00,5530.67,4520.00,4520.00,724.13,16592.00,14.00,111.19,91.02,64.78,0.68,0.01
0.25,157.88,38.52,0.23,0.37,5540.00,4900.25,4669.86,4045.00,589.15,19601.00,18.00,111.36,91.42,64.57,0.66,0.01
0.30,158.23,38.32,0.25,0.44,7313.00,5742.00,4897.00,4897.00,1111.93,17226.00,14.00,111.52,91.93,64.42,0.74,0.01
0.22,159.67,38.85,0.23,0.37,5007.00,4723.00,4714.64,4413.00,210.89,18892.00,18.00,110.93,93.35,66.89,0.59,0.00
0.19,137.88,54.21,0.03,0.98,4350.00,4109.00,3811.00,3811.00,223.71,12327.00,14.00,95.69,75.78,64.12,0.51,0.00
0.51,138.02,53.84,0.14,0.56,6969.00,4809.50,4216.07,4150.00,1006.63,28857.00,26.00,95.81,75.03,65.12,0.67,0.02
0.71,138.49,53.96,0.69,0.13,5648.00,4322.09,4053.75,3826.00,484.75,47543.00,44.00,95.74,75.42,65.76,0.53,0.02
0.17,138.68,54.48,0.25,0.44,5718.00,4728.67,4233.00,4233.00,699.57,14186.00,14.00,95.40,75.38,66.70,0.75,0.00
0.31,139.84,52.98,0.13,0.47,5599.00,4169.40,3792.31,3407.00,753.87,20847.00,22.00,96.82,76.77,65.48,0.69,0.01
0.10,145.99,47.78,0.25,0.44,4041.00,3714.33,3491.00,3491.00,236.13,11143.00,14.00,102.14,81.74,64.79,0.57,0.00
0.40,145.39,48.31,0.12,0.54,6138.00,4530.83,4162.22,3609.00,813.90,27185.00,26.00,101.53,81.32,64.94,0.64,0.01
0.54,145.38,48.49,0.20,0.43,6843.00,5214.67,4934.44,3711.00,1000.51,31288.00,26.00,101.26,81.20,65.47,0.74,0.02
0.22,145.73,48.40,0.47,0.32,4881.00,4337.75,4196.94,3886.00,360.66,17351.00,18.00,101.39,81.61,65.55,0.79,0.01
0.26,157.51,39.11,0.08,0.53,5822.00,5322.00,5288.69,4603.00,455.64,21288.00,18.00,110.78,89.35,67.49,0.61,0.01
0.29,157.73,39.23,0.07,0.00,6182.00,5216.80,4838.15,4653.00,548.78,26084.00,22.00,110.63,89.66,67.82,0.59,0.01
2.35,158.15,40.38,0.22,0.67,9541.00,6965.17,6776.43,4975.00,1213.03,167164.00,86.00,109.26,93.77,65.44,0.50,0.12
0.58,147.35,46.87,0.82,0.12,4923.00,4464.38,4506.89,3847.00,348.02,35715.00,32.00,102.91,82.26,65.98,0.62,0.02
0.20,147.51,46.86,0.25,0.44,6314.00,4887.33,3899.00,3899.00,1033.49,14662.00,14.00,102.96,82.07,66.50,0.73,0.01
4.98,155.54,39.35,0.28,0.67,13965.00,7205.95,6640.05,4249.00,2018.27,461181.00,190.00,110.14,88.06,65.62,0.49,0.36
7.66,156.19,39.68,0.14,0.82,21748.00,8926.96,7593.51,4493.00,3614.10,1026600.00,308.00,109.73,89.89,65.38,0.50,0.71
0.18,156.18,39.58,0.25,0.44,5881.00,5069.67,4364.00,4364.00,623.80,15209.00,14.00,110.25,90.13,64.14,0.67,0.00
0.59,158.62,40.07,0.04,0.59,7956.00,6484.40,5916.27,5371.00,865.58,32422.00,22.00,109.75,93.50,66.12,0.58,0.02
0.94,145.69,48.44,0.49,0.27,7955.00,5512.70,5200.80,3926.00,1286.20,55127.00,38.00,101.31,81.19,66.11,0.66,0.05
0.40,146.06,48.19,0.41,0.35,5136.00,4498.67,4179.32,3847.00,484.71,26992.00,26.00,101.64,81.21,66.39,0.54,0.01
0.11,146.36,48.64,0.00,1.98,4183.00,3944.00,3654.00,3654.00,218.95,11832.00,14.00,101.25,81.64,67.13,0.48,0.00
0.25,148.60,45.53,0.25,0.44,5988.00,5048.00,3498.00,3498.00,1104.26,15144.00,14.00,104.33,83.18,65.42,0.69,0.01
0.25,148.54,46.13,0.25,0.44,5145.00,4274.67,3753.00,3753.00,619.46,12824.00,14.00,103.73,83.46,65.89,0.69,0.01
0.29,148.82,45.84,0.25,0.44,6399.00,5051.00,4331.00,4331.00,953.92,15153.00,14.00,103.95,83.39,66.24,0.71,0.01
0.15,148.96,46.01,0.44,0.21,4324.00,3904.50,3624.43,3587.00,310.08,15618.00,18.00,103.89,83.35,66.70,0.57,0.00
0.35,159.48,39.07,0.49,0.25,6379.00,5241.50,5168.36,4608.00,570.20,31449.00,24.00,110.75,93.82,66.09,0.76,0.01
0.34,159.94,38.79,0.08,0.53,6383.00,5429.25,5013.66,4333.00,803.93,21717.00,18.00,111.03,93.93,66.55,0.57,0.01
0.79,140.34,52.73,0.46,0.41,5527.00,4181.40,4036.84,3657.00,526.39,41814.00,42.00,96.99,76.66,66.41,0.48,0.02
0.21,140.18,52.74,0.25,0.44,4851.00,4536.67,4050.00,4050.00,348.98,13610.00,14.00,97.06,76.21,66.50,0.74,0.01
0.35,148.04,46.39,0.25,0.50,5404.00,4783.00,4752.98,4205.00,424.49,19132.00,18.00,103.42,82.48,66.46,0.67,0.01
0.39,159.09,38.04,0.47,0.39,6206.00,4804.00,4461.12,3855.00,758.01,28824.00,26.00,111.75,91.65,66.49,0.73,0.01
0.41,157.41,40.69,0.49,0.28,6687.00,5375.20,4775.87,4312.00,808.24,26876.00,22.00,109.10,91.99,66.44,0.74,0.02
0.09,159.04,39.52,0.00,1.92,5206.00,5047.33,4835.00,4835.00,156.13,15142.00,14.00,110.35,93.48,66.17,0.71,0.00
0.35,158.71,39.69,0.35,0.52,7030.00,5877.60,5289.90,4857.00,750.17,29388.00,22.00,110.01,93.10,66.47,0.75,0.01
0.24,138.66,54.03,0.25,0.44,5937.00,5160.33,4675.00,4675.00,554.87,15481.00,14.00,95.83,75.09,66.36,0.73,0.01
0.69,138.91,53.83,0.15,0.64,9373.00,6270.83,5887.06,4523.00,1612.64,37625.00,26.00,95.92,74.96,66.90,0.66,0.03
6.95,156.15,39.22,0.24,0.49,15722.00,7385.47,6527.48,4351.00,2295.61,635150.00,274.00,110.24,88.04,66.93,0.43,0.48
0.09,157.18,40.18,0.27,0.00,3985.00,3944.67,3911.00,3911.00,30.56,11834.00,14.00,109.65,88.22,69.98,0.56,0.00
0.18,159.69,38.24,0.39,0.47,5318.00,4817.00,4326.00,4326.00,405.05,14451.00,14.00,111.59,92.71,66.74,0.82,0.01
0.13,159.79,38.12,0.39,0.47,4874.00,4248.67,3776.00,3776.00,461.07,12746.00,14.00,111.74,92.48,67.05,0.85,0.00
0.38,149.68,44.95,0.49,0.28,6133.00,4718.00,3976.46,3968.00,918.14,23590.00,22.00,104.86,84.02,65.95,0.66,0.01
0.18,150.07,44.98,0.25,0.44,4230.00,3933.67,3773.00,3773.00,209.79,11801.00,14.00,104.92,84.11,66.62,0.46,0.00
0.22,150.85,44.55,0.32,0.46,4299.00,4074.75,4031.99,3858.00,158.38,16299.00,18.00,105.30,84.02,67.89,0.72,0.01
8.06,156.97,39.49,0.29,0.57,18910.00,8521.90,7637.13,4901.00,2883.71,1048190.00,298.00,109.83,89.81,67.18,0.49,0.75
0.30,157.64,40.26,0.25,0.44,7277.00,6718.67,5926.00,5926.00,575.90,20156.00,14.00,109.61,91.19,67.24,0.72,0.01
0.37,157.93,39.49,0.08,0.53,9208.00,6294.00,5368.22,4800.00,1718.34,25176.00,18.00,110.32,89.99,68.36,0.68,0.01
0.38,157.03,39.85,0.13,0.00,6325.00,5410.20,4749.80,4712.00,648.63,27051.00,22.00,109.86,88.80,68.58,0.60,0.01
0.31,157.85,39.98,0.71,0.16,6255.00,5204.60,4858.31,4536.00,605.93,26023.00,22.00,109.81,90.28,68.62,0.75,0.01
0.26,157.48,40.12,0.25,0.44,5960.00,5697.00,5325.00,5325.00,270.45,17091.00,14.00,109.75,89.35,69.07,0.71,0.01
0.29,158.28,39.39,0.39,0.38,5539.00,4962.50,4785.77,4100.00,574.19,19850.00,18.00,110.43,90.07,68.87,0.78,0.01
7.40,158.35,40.37,0.16,0.85,25324.00,10929.00,10414.80,6796.00,2934.68,1147550.00,268.00,109.13,96.03,62.82,0.50,0.67
0.14,157.15,40.73,0.25,0.44,5302.00,4807.67,4245.00,4245.00,434.22,14423.00,14.00,109.16,94.59,61.91,0.73,0.00
0.21,157.49,40.73,0.39,0.47,6448.00,5837.67,4955.00,4955.00,639.21,17513.00,14.00,109.09,95.01,62.26,0.77,0.01
0.56,157.53,40.97,0.10,0.57,10372.00,7885.75,7650.06,5533.00,1715.79,31543.00,18.00,108.87,94.92,62.89,0.65,0.02
3.10,158.88,40.25,0.29,0.66,30235.00,13368.20,12010.00,7023.00,4557.89,534728.00,100.00,109.30,96.63,62.91,0.63,0.26
5.77,158.22,38.54,0.30,0.60,16549.00,7759.26,6694.59,4243.00,2880.34,675056.00,228.00,110.94,93.66,62.88,0.53,0.50
2.68,157.57,40.03,0.32,0.34,14875.00,7248.72,6446.07,5022.00,2161.71,231959.00,106.00,109.51,93.74,63.63,0.55,0.17
2.36,157.65,41.55,0.26,0.38,14123.00,7003.17,6617.28,4750.00,1827.11,203092.00,100.00,108.04,95.64,63.52,0.53,0.13
0.36,157.97,41.72,0.44,0.21,7330.00,6541.00,6374.81,5358.00,768.16,26164.00,18.00,108.14,95.33,64.60,0.70,0.01
0.58,159.11,40.15,0.45,0.25,7355.00,5889.63,5407.44,5099.00,784.55,47117.00,34.00,109.51,95.57,64.74,0.62,0.02
2.06,159.23,40.25,0.39,0.49,20181.00,10026.00,9173.25,6633.00,3195.39,260676.00,84.00,109.30,96.62,63.82,0.65,0.15
0.12,159.52,40.18,0.25,0.44,6447.00,6322.33,6144.00,6144.00,129.38,18967.00,14.00,109.72,96.81,63.51,0.68,0.00
1.49,159.09,40.19,0.46,0.40,11876.00,8525.88,8050.67,5678.00,1633.85,144940.00,56.00,109.42,96.14,63.99,0.62,0.08
1.25,159.21,40.96,0.16,0.61,13082.00,9010.62,8177.98,6867.00,1706.03,117138.00,52.00,108.72,97.15,63.96,0.60,0.06
0.48,158.07,41.07,0.16,0.84,9220.00,8008.25,7986.30,6093.00,1188.07,32033.00,18.00,108.69,94.92,64.51,0.78,0.02
1.20,159.06,40.98,0.68,0.21,11384.00,8511.18,7981.00,6136.00,1595.28,93623.00,46.00,108.54,96.83,64.35,0.54,0.05
0.24,158.83,41.20,0.25,0.50,9672.00,7413.50,6618.05,6594.00,1305.66,29654.00,18.00,108.61,96.39,64.35,0.81,0.01
0.18,157.14,41.61,0.25,0.44,5864.00,5126.33,4717.00,4717.00,522.65,15379.00,14.00,108.29,94.47,63.56,0.60,0.00
0.42,157.40,41.27,0.23,0.58,6322.00,5834.80,5666.97,5089.00,432.81,29174.00,22.00,108.53,94.38,63.94,0.76,0.02
1.26,157.66,41.08,0.41,0.37,8668.00,6362.64,6171.19,5156.00,966.10,89077.00,58.00,108.68,94.18,64.60,0.50,0.05
0.34,158.50,40.83,0.25,0.44,8546.00,7429.67,5672.00,5672.00,1257.90,22289.00,14.00,109.01,94.25,65.99,0.73,0.01
0.29,158.50,40.94,0.25,0.44,6880.00,6293.00,5685.00,5685.00,488.08,18879.00,14.00,108.89,94.03,66.51,0.80,0.01
0.33,158.70,39.39,0.16,0.40,6806.00,5514.50,4908.54,4863.00,784.26,22058.00,18.00,110.47,94.46,63.71,0.65,0.01
0.60,159.51,40.58,0.44,0.37,11057.00,8007.67,7765.67,5477.00,1796.64,48046.00,24.00,109.13,96.68,64.70,0.71,0.03
0.24,157.46,41.56,0.25,0.44,6535.00,5573.67,5085.00,5085.00,679.80,16721.00,14.00,108.24,94.09,64.99,0.79,0.01
0.25,157.62,41.59,0.25,0.44,6938.00,5727.67,4856.00,4856.00,883.07,17183.00,14.00,108.24,94.37,64.99,0.78,0.01
1.16,157.95,41.09,0.73,0.17,10654.00,6656.85,6366.06,5110.00,1298.21,86539.00,46.00,108.63,94.07,65.58,0.66,0.06
0.23,158.10,41.42,0.12,0.93,8474.00,6527.00,5431.00,5431.00,1380.37,19581.00,14.00,108.34,94.67,65.55,0.68,0.01
0.38,158.27,41.16,0.25,0.50,5917.00,5591.25,5537.90,5270.00,231.59,22365.00,18.00,108.53,94.33,66.13,0.64,0.01
0.25,158.10,41.02,0.25,0.44,6847.00,6535.67,6041.00,6041.00,353.67,19607.00,14.00,108.82,94.68,64.74,0.73,0.01
0.30,158.56,41.27,0.25,0.44,7703.00,6585.00,5016.00,5016.00,1142.38,19755.00,14.00,108.57,95.03,65.74,0.73,0.01
0.25,157.69,41.73,0.39,0.47,6400.00,6055.67,5411.00,5411.00,456.20,18167.00,14.00,108.04,94.72,64.97,0.79,0.01
1.11,158.94,40.33,0.61,0.24,11718.00,8014.45,6535.57,5660.00,2013.18,88159.00,46.00,109.34,95.84,64.21,0.58,0.05
0.87,159.17,40.53,0.27,0.38,8410.00,6793.22,6259.40,5317.00,1046.99,61139.00,38.00,109.16,95.91,64.95,0.60,0.04
0.25,158.77,41.17,0.12,0.93,6959.00,6050.00,5141.00,5141.00,742.20,18150.00,14.00,108.59,95.70,65.25,0.68,0.01
0.20,158.78,41.47,0.25,0.44,5800.00,5258.33,4782.00,4782.00,418.15,15775.00,14.00,108.34,95.70,65.70,0.68,0.00
0.15,160.08,39.69,0.39,0.47,5406.00,4861.67,3919.00,3919.00,669.23,14585.00,14.00,110.14,96.11,65.25,0.83,0.00
0.48,158.16,42.05,0.60,0.22,6591.00,5871.67,5806.95,5352.00,359.67,52845.00,38.00,107.70,96.50,64.05,0.51,0.01
0.27,157.66,42.74,0.08,0.53,6858.00,5539.25,5108.78,4619.00,832.07,22157.00,18.00,107.12,96.08,64.42,0.65,0.01
0.16,158.63,41.75,0.08,0.53,6626.00,5622.50,5316.37,5081.00,595.11,22490.00,18.00,108.14,96.30,64.76,0.55,0.00
