Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
0.09,119.14,51.88,0.39,0.47,5675.00,5323.33,4970.00,4970.00,287.81,15970.00,14.00,95.64,51.96,48.44,0.74,0.00
0.34,119.43,51.35,0.25,0.44,7671.00,6638.00,5913.00,5913.00,750.02,19914.00,14.00,95.62,51.47,49.71,0.77,0.01
0.17,120.43,52.74,0.25,0.44,7110.00,6326.67,5857.00,5857.00,557.55,18980.00,14.00,96.29,52.83,49.41,0.67,0.00
0.28,121.09,52.94,0.25,0.44,6686.00,5974.33,5377.00,5377.00,540.48,17923.00,14.00,96.88,53.46,49.18,0.66,0.01
0.10,132.44,39.31,0.39,0.47,4730.00,4550.33,4380.00,4380.00,143.04,13651.00,14.00,110.52,53.76,49.34,0.77,0.00
0.55,116.26,48.15,0.08,0.87,8534.00,7375.00,6487.40,6369.00,825.72,36875.00,22.00,93.81,48.33,48.78,0.67,0.02
3.57,116.64,47.72,0.33,0.52,12323.00,7754.71,7236.88,5506.00,1665.30,372226.00,150.00,93.97,48.11,49.59,0.52,0.24
0.56,121.21,53.30,0.21,0.71,8790.00,6991.00,6739.77,5489.00,1094.14,41946.00,26.00,96.40,54.07,49.76,0.66,0.02
0.91,134.42,37.48,0.34,0.42,7707.00,5710.00,5105.18,4126.00,1002.64,57100.00,40.00,112.28,54.74,49.65,0.66,0.04
0.11,134.68,37.37,0.12,0.93,5516.00,4947.33,4641.00,4641.00,402.51,14842.00,14.00,112.52,54.61,49.97,0.58,0.00
0.18,119.54,52.19,0.25,0.44,7463.00,6539.67,5705.00,5705.00,720.44,19619.00,14.00,95.26,52.32,49.80,0.70,0.00
0.31,122.12,52.11,0.32,0.46,7640.00,5829.25,4832.01,4821.00,1152.82,23317.00,18.00,97.68,53.61,49.97,0.70,0.01
2.75,117.01,48.12,0.30,0.57,13430.00,9152.36,9227.44,6352.00,1908.78,329485.00,108.00,93.78,48.52,50.43,0.59,0.19
0.26,120.95,51.32,0.44,0.21,6229.00,5534.25,5609.98,4660.00,561.97,22137.00,18.00,97.17,51.53,50.32,0.74,0.01
0.28,121.69,53.12,0.03,0.98,8428.00,6627.00,5307.00,5307.00,1318.76,19881.00,14.00,96.72,53.96,50.42,0.57,0.01
0.21,121.65,53.75,0.39,0.47,6904.00,6213.67,5721.00,5721.00,502.78,18641.00,14.00,96.09,54.05,51.42,0.77,0.01
1.76,121.39,53.61,0.11,0.84,9155.00,7142.05,7147.01,5290.00,1160.46,149983.00,70.00,96.02,54.31,50.66,0.60,0.10
0.31,128.70,43.74,0.32,0.46,5766.00,5059.50,4830.41,4492.00,468.92,20238.00,18.00,106.07,52.57,50.51,0.73,0.01
1.02,132.63,39.65,0.28,0.41,9784.00,6996.27,7043.84,4844.00,1559.25,76959.00,44.00,110.13,53.87,50.59,0.57,0.04
1.07,133.21,38.91,0.40,0.46,12105.00,7402.42,6223.22,5134.00,2124.11,88829.00,46.00,110.80,53.90,50.62,0.68,0.06
0.40,133.89,38.65,0.72,0.12,8539.00,6697.25,6117.27,5485.00,1139.45,26789.00,18.00,111.20,53.82,51.61,0.69,0.01
4.79,119.60,54.04,0.22,0.61,15552.00,8008.20,7202.46,5226.00,2367.15,640656.00,202.00,93.68,54.58,50.49,0.59,0.45
0.20,120.18,53.80,0.39,0.47,7576.00,5982.00,5080.00,5080.00,1130.38,17946.00,14.00,94.42,53.94,51.17,0.75,0.01
2.99,120.88,54.41,0.27,0.58,12620.00,8163.24,7238.42,5591.00,1963.15,342856.00,112.00,95.18,54.86,50.44,0.65,0.26
0.36,120.65,54.57,0.32,0.46,8550.00,6769.75,5963.88,5684.00,1118.31,27079.00,18.00,95.18,55.02,49.70,0.80,0.01
0.43,123.66,50.01,0.54,0.15,8699.00,6220.80,5513.15,4870.00,1311.82,31104.00,20.00,99.80,52.35,50.92,0.71,0.02
0.49,116.79,47.20,0.33,0.45,9009.00,6458.17,5769.42,5718.00,1163.86,38749.00,26.00,93.69,47.36,51.17,0.66,0.02
0.20,134.11,38.09,0.25,0.44,6308.00,5999.33,5740.00,5740.00,234.49,17998.00,14.00,111.72,53.96,50.92,0.71,0.00
0.29,134.32,37.94,0.39,0.38,7603.00,6244.25,5387.94,5190.00,998.70,24977.00,18.00,111.83,53.83,51.38,0.76,0.01
2.95,124.89,48.51,0.24,0.49,14269.00,8019.76,7345.40,4891.00,2442.48,304751.00,126.00,101.06,51.89,51.89,0.60,0.22
0.67,131.20,40.76,0.24,0.56,7245.00,5929.38,5859.67,4618.00,959.16,47435.00,32.00,108.97,52.06,51.28,0.72,0.03
0.18,131.04,41.11,0.39,0.47,5499.00,5335.00,5104.00,5104.00,168.08,16005.00,14.00,108.70,51.72,51.78,0.82,0.01
0.56,123.59,50.34,0.51,0.22,9526.00,7773.20,6450.49,5864.00,1383.61,38866.00,22.00,99.43,52.46,51.35,0.62,0.02
0.12,123.79,50.15,0.39,0.47,6225.00,5462.33,5070.00,5070.00,539.36,16387.00,14.00,99.72,52.31,51.43,0.77,0.00
1.99,133.01,39.40,0.19,0.69,13677.00,9015.48,8111.00,5581.00,2267.61,225387.00,82.00,110.24,53.69,51.53,0.71,0.16
1.59,133.49,38.78,0.30,0.64,10498.00,7020.88,6695.49,5655.00,1298.06,112334.00,60.00,110.87,53.83,51.30,0.55,0.08
4.83,122.80,50.30,0.29,0.54,23398.00,10640.60,9269.68,5581.00,3941.82,904455.00,214.00,98.95,50.82,52.02,0.63,0.50
5.43,132.70,39.35,0.17,0.69,19360.00,9086.32,7997.78,5704.00,3016.21,799596.00,218.00,110.17,52.79,51.81,0.57,0.52
1.08,129.57,43.08,0.26,0.62,9617.00,6103.00,5774.56,4865.00,1148.49,91545.00,50.00,106.60,51.90,52.26,0.69,0.06
0.26,129.93,43.18,0.25,0.44,7174.00,6121.33,4910.00,4910.00,931.06,18364.00,14.00,106.68,51.79,53.10,0.71,0.01
0.49,121.84,50.34,0.13,0.00,7422.00,6876.80,6462.03,6310.00,421.47,34384.00,22.00,97.98,50.44,51.98,0.64,0.02
6.84,124.61,48.33,0.11,0.84,19704.00,8952.01,8097.32,5067.00,2790.57,984721.00,284.00,101.12,50.78,52.19,0.53,0.65
3.43,123.94,50.26,0.18,0.77,14285.00,7101.84,6305.78,5125.00,1708.19,347990.00,146.00,99.32,52.53,52.33,0.56,0.25
1.16,123.14,51.46,0.36,0.50,9637.00,6620.80,6044.00,5236.00,1223.13,99312.00,52.00,98.18,52.75,52.36,0.71,0.07
4.72,122.64,50.55,0.12,0.76,14494.00,9144.26,8500.20,5825.00,2233.62,694964.00,192.00,98.21,50.92,52.95,0.59,0.43
0.22,123.09,50.41,0.47,0.32,7237.00,6434.00,6124.02,5798.00,539.25,25736.00,18.00,98.48,50.51,53.85,0.80,0.01
1.57,126.84,46.03,0.30,0.48,9693.00,6603.70,6409.75,5125.00,1263.99,132074.00,62.00,103.56,50.86,52.68,0.66,0.10
1.78,128.81,43.91,0.26,0.55,11631.00,6691.09,6421.13,4895.00,1447.41,153895.00,76.00,105.73,51.45,52.58,0.64,0.12
0.39,127.32,46.10,0.08,0.87,6449.00,5663.40,5386.81,5129.00,458.00,28317.00,22.00,103.64,51.55,53.02,0.63,0.01
1.06,133.27,39.13,0.50,0.25,12606.00,7546.15,6520.54,5620.00,2095.26,98100.00,46.00,110.38,52.82,52.78,0.60,0.05
0.31,137.56,32.86,0.72,0.12,6209.00,5711.50,5251.97,5209.00,480.42,22846.00,18.00,116.91,54.24,48.10,0.67,0.01
0.18,137.43,33.24,0.25,0.44,6507.00,5904.00,5593.00,5593.00,426.46,17712.00,14.00,116.56,54.26,48.54,0.67,0.00
1.53,136.26,33.93,0.10,0.52,10675.00,7051.53,6585.63,4859.00,1762.99,105773.00,58.00,115.69,52.85,48.87,0.56,0.07
0.51,136.83,34.23,0.21,0.72,8343.00,6486.33,5954.25,4983.00,1233.65,38918.00,24.00,115.53,54.76,48.75,0.77,0.02
0.30,138.29,31.43,0.39,0.38,8246.00,6590.75,5736.76,5717.00,1027.46,26363.00,18.00,118.29,52.33,48.94,0.69,0.01
0.31,137.71,33.12,0.26,0.70,6011.00,5701.20,5627.91,5040.00,359.69,28506.00,20.00,116.68,54.20,49.10,0.72,0.01
1.84,136.57,33.83,0.21,0.78,11813.00,7228.73,6691.85,5658.00,1497.36,159032.00,68.00,115.87,52.75,49.41,0.63,0.12
0.95,135.40,36.13,0.32,0.51,9303.00,6720.10,6092.84,5194.00,1438.21,67201.00,40.00,113.61,54.71,49.30,0.69,0.05
3.16,135.78,34.77,0.28,0.52,11826.00,7430.05,6908.63,5058.00,1667.34,297202.00,134.00,114.75,52.90,49.69,0.51,0.20
0.16,136.25,35.03,0.25,0.44,6377.00,6284.33,6189.00,6189.00,76.76,18853.00,14.00,114.87,53.13,50.46,0.69,0.00
2.68,137.48,32.87,0.37,0.52,10101.00,6742.49,6325.22,5268.00,1221.70,235987.00,122.00,116.67,53.06,49.75,0.49,0.14
3.16,135.71,35.46,0.51,0.27,12489.00,7233.73,6737.79,5307.00,1552.18,267648.00,128.00,114.01,54.27,49.73,0.45,0.16
1.89,136.51,34.69,0.15,0.59,11233.00,6905.87,6185.80,5541.00,1289.54,158835.00,82.00,114.95,54.26,49.77,0.56,0.10
0.68,135.62,36.12,0.21,0.59,10525.00,7505.67,6687.69,5513.00,1592.88,45034.00,26.00,113.63,54.72,49.86,0.67,0.03
0.63,135.92,35.94,0.40,0.23,11053.00,7116.00,5723.31,5368.00,2002.02,42696.00,26.00,113.86,54.65,50.23,0.63,0.02
1.50,135.77,35.01,0.62,0.22,10641.00,6939.06,6430.79,5484.00,1260.31,124903.00,62.00,114.54,52.60,50.49,0.67,0.09
0.19,135.02,36.74,0.25,0.44,6309.00,5607.67,5107.00,5107.00,510.82,16823.00,14.00,113.12,53.89,50.29,0.72,0.00
0.17,135.34,36.66,0.39,0.47,6009.00,5356.00,4944.00,4944.00,466.99,16068.00,14.00,113.15,53.86,51.12,0.74,0.00
0.27,118.20,56.55,0.72,0.12,6484.00,5923.75,5749.50,5677.00,325.76,23695.00,18.00,91.87,56.63,48.22,0.68,0.01
0.27,133.52,39.27,0.12,0.93,6975.00,6414.67,5830.00,5830.00,467.76,19244.00,14.00,110.49,52.78,53.24,0.72,0.01
3.20,123.35,49.24,0.25,0.73,10118.00,7401.05,7319.83,5245.00,1223.61,318245.00,134.00,99.35,49.66,53.65,0.56,0.23
0.19,123.59,49.16,0.25,0.44,6876.00,5887.00,5358.00,5358.00,699.90,17661.00,14.00,99.40,49.26,54.49,0.73,0.01
6.46,124.26,49.91,0.29,0.38,15259.00,8711.21,8099.15,5762.00,2185.01,827565.00,250.00,99.26,51.27,54.41,0.51,0.57
0.44,124.77,49.95,0.08,0.37,8391.00,6899.00,6649.56,5622.00,963.84,41394.00,26.00,99.79,50.89,54.95,0.60,0.01
1.20,126.40,47.46,0.31,0.29,8299.00,6234.20,5963.42,5217.00,819.63,93513.00,50.00,102.25,50.25,54.76,0.67,0.07
0.20,126.55,47.47,0.25,0.44,5922.00,5715.00,5437.00,5437.00,204.27,17145.00,14.00,102.34,50.03,55.13,0.77,0.01
0.72,125.19,49.31,0.39,0.35,9123.00,6536.56,6083.28,5435.00,1051.29,58829.00,38.00,100.24,51.62,54.42,0.53,0.02
0.27,123.83,49.64,0.39,0.47,8881.00,7089.33,5981.00,5981.00,1278.73,21268.00,14.00,99.29,49.78,54.74,0.81,0.01
0.53,125.52,49.05,0.26,0.46,7252.00,6252.29,6093.13,5206.00,634.85,43766.00,28.00,100.73,50.53,55.26,0.69,0.02
0.66,126.10,48.17,0.59,0.28,8637.00,6096.50,5639.32,5000.00,1140.06,60965.00,32.00,101.59,49.96,55.55,0.77,0.03
0.83,126.51,47.90,0.39,0.20,8333.00,6346.20,6452.43,5058.00,997.05,63462.00,42.00,101.75,49.94,56.20,0.59,0.03
0.24,126.48,48.06,0.39,0.47,7080.00,6043.00,5080.00,5080.00,818.17,18129.00,14.00,101.73,50.17,55.95,0.75,0.01
0.15,124.92,48.65,0.00,1.92,5103.00,4912.33,4544.00,4544.00,260.50,14737.00,14.00,100.11,48.84,56.55,0.59,0.00
