Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
0.34,90.70,20.21,0.44,0.21,8517.00,7075.25,6329.92,5876.00,1036.85,28301.00,18.00,20.41,88.36,1.60,0.60,0.01
2.53,91.04,20.67,0.46,0.38,19241.00,11516.20,10595.20,7468.00,2934.68,449132.00,106.00,21.03,88.55,2.27,0.73,0.24
4.05,85.29,18.90,0.21,0.74,24224.00,11165.10,10535.10,5780.00,3421.57,692238.00,152.00,19.33,83.04,2.41,0.64,0.39
1.44,85.20,19.41,0.59,0.06,11900.00,8900.92,8097.85,5411.00,1929.71,106811.00,44.00,19.55,82.85,3.67,0.56,0.07
6.51,86.28,20.03,0.46,0.37,17961.00,9228.77,8396.86,5405.00,2756.86,904419.00,250.00,20.70,83.72,2.57,0.53,0.60
5.46,90.28,20.94,0.33,0.54,37164.00,16156.00,13834.50,8172.00,6581.99,1211700.00,212.00,21.40,87.68,2.34,0.53,0.47
2.86,90.58,22.20,0.48,0.33,18311.00,11449.90,10826.20,7424.00,2596.88,389297.00,94.00,22.61,87.67,2.52,0.63,0.23
0.90,91.17,22.35,0.42,0.45,12118.00,8631.11,7845.45,6480.00,1547.55,77680.00,36.00,22.69,88.27,2.60,0.67,0.04
0.83,91.78,21.96,0.40,0.48,12572.00,9163.89,7281.82,6273.00,2453.44,82475.00,30.00,22.12,89.03,2.62,0.74,0.05
6.44,85.94,19.03,0.45,0.40,23959.00,11040.90,9744.34,6121.00,4007.30,1159290.00,252.00,19.51,83.65,2.95,0.56,0.65
0.78,85.43,18.89,0.32,0.35,12711.00,10127.30,9451.06,7859.00,1709.68,81018.00,30.00,19.11,83.20,3.27,0.74,0.04
2.47,87.27,18.72,0.65,0.21,9789.00,7108.91,7161.38,4693.00,1488.33,234594.00,104.00,19.04,85.12,2.98,0.64,0.19
4.52,89.36,21.77,0.35,0.55,29814.00,12153.40,11057.40,6729.00,4432.53,899353.00,180.00,22.28,86.49,2.80,0.63,0.45
3.43,90.38,21.96,0.47,0.36,19171.00,11785.00,10961.70,8110.00,2490.83,424261.00,122.00,22.34,87.52,3.00,0.48,0.20
0.28,91.09,21.77,0.47,0.00,10869.00,8932.00,8443.50,7733.00,1171.22,35728.00,18.00,21.93,88.36,2.92,0.70,0.01
3.99,84.96,19.49,0.29,0.65,15572.00,9051.26,8901.88,5408.00,2218.60,561178.00,174.00,19.91,82.54,3.15,0.61,0.36
4.14,86.76,19.91,0.47,0.36,14281.00,9433.72,8899.16,6031.00,2036.93,405650.00,154.00,20.42,84.26,3.11,0.50,0.28
0.26,87.29,20.07,0.25,0.44,7979.00,7200.67,6520.00,6520.00,599.63,21602.00,14.00,20.19,84.86,3.35,0.68,0.01
0.29,87.45,20.34,0.39,0.47,8780.00,7775.67,6536.00,6536.00,931.10,23327.00,14.00,20.53,84.94,3.43,0.75,0.01
3.24,87.79,19.33,0.35,0.37,14132.00,8470.34,7718.33,5712.00,1879.17,321873.00,128.00,19.89,85.46,2.87,0.52,0.21
0.75,87.93,21.35,0.62,0.22,10365.00,7592.67,6829.65,6430.00,1262.51,68334.00,36.00,21.60,85.19,2.80,0.67,0.03
5.21,88.55,20.94,0.41,0.47,26080.00,12451.30,11321.80,6804.00,3985.64,1095710.00,206.00,21.59,85.82,3.32,0.63,0.56
5.07,89.12,20.60,0.39,0.44,41809.00,17012.40,15372.70,8634.00,6218.94,1497090.00,206.00,21.16,86.50,3.45,0.65,0.56
6.89,93.05,20.32,0.23,0.71,23946.00,13175.40,11860.00,5419.00,4198.11,1436120.00,270.00,20.84,90.65,2.59,0.54,0.67
0.96,84.72,19.19,0.22,0.66,13568.00,8553.50,7690.80,6471.00,2106.24,85535.00,40.00,19.38,82.44,2.54,0.65,0.05
5.29,84.18,18.56,0.43,0.41,21520.00,9680.29,8987.22,5316.00,3296.39,842185.00,212.00,19.09,81.92,3.39,0.60,0.53
0.35,83.94,19.66,0.72,0.12,7247.00,6061.25,5589.47,5449.00,709.47,24245.00,18.00,19.85,81.49,3.27,0.71,0.01
1.94,87.29,20.79,0.40,0.47,10845.00,7690.95,7325.53,5637.00,1394.16,169201.00,74.00,21.19,84.60,3.51,0.62,0.12
0.83,90.74,22.10,0.51,0.33,14243.00,11305.70,11234.20,7111.00,2204.61,79140.00,26.00,22.37,87.88,3.34,0.75,0.05
0.31,84.71,19.02,0.44,0.21,9861.00,8865.00,8306.18,7755.00,863.80,35460.00,18.00,19.11,82.47,3.18,0.57,0.01
1.52,85.06,18.91,0.33,0.44,13853.00,9450.86,8650.67,6371.00,1986.86,132312.00,52.00,19.28,82.77,3.65,0.64,0.09
0.41,85.19,18.77,0.67,0.11,7675.00,6373.20,6083.58,5399.00,740.14,31866.00,22.00,19.01,82.95,4.09,0.68,0.01
1.19,87.89,20.50,0.25,0.69,11327.00,8711.71,8277.36,6941.00,1263.53,121964.00,52.00,20.74,85.34,3.46,0.70,0.07
0.21,88.00,20.41,0.12,0.93,6428.00,6022.33,5371.00,5371.00,465.17,18067.00,14.00,20.58,85.46,4.05,0.62,0.00
0.51,88.74,22.09,0.16,0.40,12059.00,9709.00,8426.80,7567.00,1791.14,38836.00,18.00,22.18,85.87,3.07,0.70,0.02
2.04,88.74,19.67,0.42,0.45,15603.00,9361.90,8319.21,5578.00,2903.73,280857.00,92.00,20.13,86.34,3.73,0.67,0.15
1.83,86.62,18.47,0.39,0.47,11447.00,6377.33,5580.14,4651.00,1617.40,133924.00,74.00,18.79,84.47,3.91,0.58,0.10
1.61,89.92,21.76,0.44,0.36,18674.00,11270.00,9156.96,6847.00,3494.33,214130.00,64.00,22.09,87.06,4.13,0.68,0.11
0.68,94.73,13.15,0.34,0.37,8219.00,5643.86,5214.58,4106.00,1221.26,39507.00,28.00,13.32,93.78,1.03,0.74,0.03
3.40,94.63,11.67,0.28,0.56,10203.00,7010.14,6363.52,4455.00,1660.71,301436.00,138.00,12.01,93.85,1.69,0.53,0.23
0.26,94.70,11.53,0.00,1.92,6646.00,6090.00,5437.00,5437.00,498.32,18270.00,14.00,11.76,93.93,2.56,0.70,0.01
0.35,94.86,11.33,0.35,0.52,7310.00,5598.00,4776.74,4663.00,1002.64,27990.00,22.00,11.46,94.15,1.99,0.83,0.01
2.93,95.69,12.03,0.49,0.36,15466.00,8520.71,7956.44,4543.00,2639.26,383432.00,120.00,12.44,94.86,2.15,0.70,0.27
0.32,96.39,12.40,0.25,0.44,8589.00,6391.00,4738.00,4738.00,1618.71,19173.00,14.00,12.52,95.55,2.43,0.72,0.01
2.35,94.75,13.02,0.39,0.50,9629.00,6505.63,6389.35,4779.00,1283.94,156135.00,88.00,13.34,93.78,2.44,0.48,0.11
0.44,95.24,13.47,0.21,0.38,6917.00,5727.00,5232.10,4598.00,872.01,34362.00,26.00,13.63,94.22,2.67,0.70,0.02
5.08,95.10,11.99,0.55,0.30,16771.00,8423.20,7676.23,5631.00,2465.64,598047.00,198.00,12.63,94.23,2.30,0.53,0.42
0.20,94.56,12.88,0.00,1.92,7405.00,6238.00,5480.00,5480.00,837.40,18714.00,14.00,12.96,93.63,2.55,0.72,0.01
0.68,95.20,13.03,0.08,0.53,8957.00,7557.75,7019.44,6022.00,1122.87,30231.00,22.00,13.32,94.23,2.46,0.59,0.02
1.07,95.39,12.87,0.44,0.40,12231.00,7716.73,6673.66,5153.00,2053.83,84884.00,40.00,13.19,94.44,2.72,0.77,0.07
0.63,95.40,11.66,0.41,0.39,10751.00,6898.29,5677.75,4953.00,1842.94,48288.00,26.00,11.83,94.63,2.47,0.79,0.03
0.16,95.94,13.33,0.39,0.47,6040.00,5070.67,4509.00,4509.00,688.30,15212.00,14.00,13.43,94.97,1.96,0.81,0.00
2.26,96.11,13.26,0.31,0.61,10822.00,6173.40,5641.90,4477.00,1588.80,154335.00,90.00,13.71,95.09,2.69,0.55,0.13
0.25,95.88,12.54,0.03,0.98,6250.00,5344.33,4423.00,4423.00,745.95,16033.00,14.00,12.65,94.96,3.88,0.59,0.01
0.28,53.40,11.86,0.39,0.47,9398.00,8250.00,7471.00,7471.00,828.84,24750.00,14.00,11.97,51.81,4.95,0.81,0.01
0.33,54.66,12.98,0.39,0.47,12677.00,10678.30,8289.00,8289.00,1812.57,32035.00,14.00,13.19,52.91,3.77,0.84,0.01
2.38,54.63,11.50,0.39,0.44,14360.00,9930.82,9040.68,7155.00,2048.91,218478.00,88.00,11.88,53.07,5.20,0.57,0.15
0.70,56.33,12.54,0.41,0.46,13545.00,10804.20,9996.82,8442.00,1711.58,64825.00,24.00,12.75,54.64,4.99,0.78,0.04
5.45,55.90,12.57,0.32,0.59,25204.00,11903.50,11151.10,7569.00,3415.74,738017.00,206.00,13.12,54.07,5.33,0.45,0.36
0.51,55.47,12.99,0.70,0.18,13937.00,12163.80,11604.60,9672.00,1478.34,60819.00,22.00,13.26,53.51,6.16,0.74,0.02
0.30,56.38,13.09,0.25,0.50,8527.00,7715.50,7315.54,7130.00,544.63,30862.00,18.00,13.22,54.43,6.41,0.63,0.01
8.52,53.95,11.52,0.23,0.55,22680.00,9608.54,9175.91,5042.00,3097.52,1181850.00,326.00,11.94,52.30,5.74,0.47,0.74
0.79,54.93,12.12,0.79,0.10,12563.00,9762.50,9218.04,7858.00,1441.75,78100.00,32.00,12.25,53.26,5.55,0.62,0.03
0.91,56.11,13.88,0.51,0.32,11125.00,8728.22,8336.51,7348.00,1014.99,78554.00,36.00,14.14,53.95,6.19,0.69,0.05
1.18,56.37,12.73,0.26,0.45,12719.00,8828.00,8226.03,7319.00,1417.83,97108.00,48.00,12.98,54.54,5.86,0.64,0.06
0.46,54.91,12.24,0.25,0.44,13048.00,12030.70,10838.00,10838.00,910.71,36092.00,14.00,12.37,53.13,6.24,0.74,0.02
0.99,55.94,12.43,0.45,0.40,9667.00,8215.50,8011.28,6013.00,1058.48,98586.00,46.00,12.73,54.09,6.46,0.75,0.06
10.26,54.63,12.98,0.32,0.55,64031.00,18076.50,13719.50,7041.00,10819.80,3380310.00,394.00,13.69,52.45,6.78,0.54,1.21
0.39,54.99,14.76,0.39,0.47,10524.00,9833.67,8909.00,8909.00,679.82,29501.00,14.00,14.96,52.45,7.06,0.82,0.02
11.49,54.80,12.42,0.18,0.82,53020.00,18744.30,14461.50,7947.00,9672.73,3299000.00,422.00,13.26,52.85,5.85,0.45,1.10
0.67,55.03,12.53,0.23,0.58,14811.00,11206.40,9758.86,7335.00,2668.26,56032.00,22.00,12.74,53.05,7.13,0.77,0.04
1.81,56.07,13.60,0.47,0.39,20353.00,10917.90,9234.31,7114.00,3053.90,251111.00,74.00,13.87,53.88,6.95,0.69,0.13
1.20,58.09,16.39,0.66,0.22,10732.00,7650.31,6970.06,5498.00,1504.44,99454.00,48.00,16.69,55.13,7.51,0.64,0.06
0.21,58.50,16.54,0.39,0.47,7977.00,7173.67,6089.00,6089.00,796.03,21521.00,14.00,16.64,55.52,7.94,0.80,0.01
1.95,58.71,17.99,0.56,0.30,11444.00,8059.40,7640.38,5396.00,1604.99,161188.00,78.00,18.35,55.28,7.38,0.56,0.11
0.16,58.19,18.02,0.39,0.47,7304.00,6827.00,6370.00,6370.00,381.57,20481.00,14.00,18.11,54.76,7.66,0.79,0.00
0.94,55.43,14.77,0.33,0.39,10354.00,7790.50,7288.22,6157.00,1395.65,77905.00,40.00,14.96,52.84,7.55,0.60,0.04
3.99,55.44,13.08,0.37,0.52,18305.00,10406.30,9425.02,7323.00,2683.22,489094.00,158.00,13.49,53.24,7.53,0.48,0.25
0.13,55.58,13.03,0.12,0.93,6890.00,6617.33,6374.00,6374.00,211.67,19852.00,14.00,13.08,53.38,8.25,0.61,0.00
1.51,58.18,15.46,0.33,0.45,10777.00,7922.69,7522.14,6122.00,1198.26,126763.00,56.00,15.70,55.48,7.71,0.56,0.07
3.15,55.14,13.47,0.49,0.37,16944.00,10415.40,9987.07,6882.00,2305.39,322876.00,114.00,13.75,52.77,8.18,0.49,0.18
2.53,56.76,14.80,0.35,0.52,14102.00,8408.70,7879.77,5975.00,1988.53,277487.00,108.00,15.16,54.10,8.09,0.63,0.19
0.24,58.03,16.83,0.12,0.93,8130.00,7377.67,6091.00,6091.00,914.15,22133.00,14.00,16.92,54.89,8.26,0.77,0.01
0.40,58.25,16.93,0.23,0.37,9511.00,7845.75,6567.64,6497.00,1336.03,31383.00,18.00,17.06,55.02,8.67,0.65,0.01
3.40,58.12,14.92,0.16,0.85,23818.00,12003.20,10413.50,7160.00,4343.40,564152.00,122.00,15.31,55.41,8.59,0.65,0.31
0.44,57.48,9.67,0.60,0.23,8188.00,5941.40,5186.57,5026.00,1153.72,29707.00,22.00,9.86,55.95,8.74,0.68,0.02
0.19,55.64,12.90,0.25,0.44,6796.00,6391.33,6116.00,6116.00,292.28,19174.00,14.00,12.97,53.48,8.21,0.68,0.00
5.51,58.81,14.52,0.22,0.77,33799.00,14072.30,12758.30,8271.00,5457.68,1322800.00,212.00,15.12,56.17,8.62,0.64,0.62
0.63,57.15,14.81,0.49,0.38,11925.00,8194.78,7692.67,7334.00,1341.54,73753.00,32.00,14.97,54.43,8.94,0.75,0.03
0.80,56.29,8.62,0.29,0.50,6281.00,4994.50,4658.77,4072.00,695.71,49945.00,38.00,8.90,54.88,8.78,0.70,0.04
0.35,56.42,14.31,0.36,0.29,8428.00,7801.00,7630.58,7248.00,429.11,31204.00,16.00,14.41,53.90,8.41,0.68,0.01
3.66,56.91,13.88,0.35,0.46,22867.00,10085.70,9029.50,7398.00,3049.62,514369.00,146.00,14.22,54.36,9.06,0.60,0.31
2.64,59.88,16.70,0.37,0.48,9947.00,6891.67,6468.70,4615.00,1275.12,206750.00,92.00,17.08,57.18,4.97,0.60,0.19
2.45,62.64,16.55,0.32,0.56,11628.00,7958.53,7525.69,6480.00,1410.86,238756.00,104.00,17.09,60.06,4.92,0.55,0.15
3.94,67.87,16.37,0.23,0.50,23714.00,10739.30,9859.41,4948.00,4038.42,622878.00,144.00,16.83,65.55,5.01,0.62,0.36
4.42,67.53,3.22,0.25,0.56,20907.00,11491.40,10509.50,6282.00,3366.25,723959.00,178.00,3.65,67.23,5.17,0.59,0.40
1.25,69.55,3.46,0.25,0.61,11598.00,9143.50,9121.75,7636.00,1114.39,109722.00,50.00,3.74,69.28,4.87,0.56,0.05
1.13,70.05,2.98,0.31,0.43,15279.00,10053.80,8729.23,6937.00,2908.38,130699.00,50.00,3.24,69.80,5.01,0.64,0.06
12.36,62.90,15.17,0.18,0.65,45893.00,15445.80,13503.50,5642.00,6471.91,3367190.00,464.00,15.75,60.70,4.84,0.49,1.40
0.28,62.05,14.95,0.25,0.44,10072.00,9276.00,8368.00,8368.00,700.15,27828.00,14.00,15.11,59.96,5.14,0.72,0.01
0.35,62.33,15.39,0.27,0.00,11132.00,10337.30,9208.00,9208.00,820.35,31012.00,14.00,15.56,60.12,5.44,0.73,0.01
9.09,64.94,15.82,0.32,0.52,34833.00,15398.40,13793.10,7069.00,5775.28,2525330.00,336.00,16.53,62.56,5.52,0.55,1.04
0.23,66.12,16.60,0.39,0.47,12552.00,10376.00,9142.00,9142.00,1543.28,31128.00,14.00,16.77,63.81,4.36,0.83,0.01
7.51,66.02,16.28,0.39,0.42,34734.00,12927.90,11396.60,6553.00,4954.57,1615980.00,292.00,17.05,63.55,5.43,0.55,0.78
0.35,66.26,15.94,0.32,0.46,9148.00,8461.50,8222.61,8118.00,405.22,33846.00,18.00,16.11,64.05,5.35,0.74,0.01
2.30,64.84,4.54,0.29,0.60,21207.00,12205.60,11520.30,7946.00,3241.74,378375.00,84.00,4.86,64.45,5.24,0.71,0.20
6.71,67.39,17.36,0.38,0.40,31629.00,12729.80,11583.70,4762.00,5271.04,1451200.00,260.00,17.81,64.80,5.10,0.59,0.74
6.75,66.93,3.35,0.23,0.77,22772.00,10566.40,9980.14,5166.00,3409.46,1067210.00,268.00,3.94,66.61,5.19,0.50,0.58
1.03,69.68,1.60,0.15,0.67,10426.00,7435.30,7031.74,4820.00,1675.76,74353.00,40.00,1.86,69.46,5.25,0.71,0.06
3.02,71.18,3.21,0.31,0.60,19151.00,11208.50,10622.90,7350.00,2817.54,470755.00,118.00,3.61,70.92,4.95,0.66,0.26
1.07,60.84,17.10,0.30,0.55,11442.00,8203.00,7761.48,6265.00,1408.00,98436.00,46.00,17.42,58.02,5.68,0.64,0.05
3.54,62.06,17.28,0.27,0.49,12847.00,8381.80,8156.44,6321.00,1425.69,343654.00,138.00,17.70,59.20,5.77,0.45,0.19
5.84,63.73,15.64,0.19,0.67,30249.00,15220.30,14095.80,6346.00,5512.66,1476370.00,208.00,16.13,61.39,5.67,0.63,0.66
0.31,65.51,3.97,0.47,0.32,7867.00,7314.75,7217.22,6911.00,346.42,29259.00,18.00,4.16,65.14,5.54,0.85,0.01
9.23,68.34,3.18,0.23,0.75,59558.00,17601.50,13418.20,5868.00,10180.50,3397090.00,366.00,3.85,67.99,5.71,0.62,1.29
0.25,67.57,3.72,0.72,0.12,9697.00,8638.25,8015.25,7713.00,806.71,34553.00,18.00,3.92,67.14,6.51,0.72,0.01
0.34,60.89,17.72,0.47,0.32,12200.00,8999.75,7973.84,7766.00,1850.64,35999.00,18.00,17.85,57.92,5.83,0.78,0.01
0.23,60.44,15.32,0.39,0.47,6716.00,6418.33,6208.00,6208.00,216.39,19255.00,14.00,15.55,58.17,5.23,0.75,0.01
0.38,60.74,15.42,0.20,0.61,8503.00,7197.40,6552.92,6323.00,814.87,35987.00,22.00,15.58,58.45,5.39,0.74,0.01
1.05,60.45,15.48,0.67,0.17,10659.00,8054.60,7998.80,6149.00,1361.50,80546.00,40.00,15.77,58.06,5.89,0.59,0.05
0.46,60.67,15.04,0.39,0.38,12077.00,8651.25,8107.56,6169.00,2142.00,34605.00,18.00,15.19,58.49,5.36,0.75,0.02
2.29,60.90,14.73,0.42,0.32,12749.00,8707.17,7977.13,6641.00,1607.51,208972.00,88.00,15.10,58.72,5.79,0.56,0.14
0.31,66.54,3.57,0.22,0.61,10956.00,9176.25,8015.38,7192.00,1601.42,36705.00,18.00,3.74,66.18,5.83,0.84,0.01
6.59,69.17,2.18,0.22,0.71,42263.00,14226.20,11635.70,5964.00,7233.72,1835190.00,258.00,2.74,68.89,5.64,0.66,0.86
0.56,69.73,3.95,0.58,0.28,10274.00,8475.71,7920.34,7688.00,914.61,59330.00,30.00,4.15,69.39,5.47,0.66,0.02
1.07,59.41,15.96,0.28,0.53,12047.00,6802.08,5959.19,4963.00,1788.29,88427.00,52.00,16.28,56.79,6.27,0.52,0.04
0.24,59.00,15.93,0.22,0.61,6052.00,5578.75,5189.00,5189.00,394.20,22315.00,18.00,16.14,56.38,6.43,0.67,0.01
0.65,59.31,14.39,0.58,0.25,8585.00,6170.50,5966.10,5266.00,959.11,49364.00,34.00,14.67,57.15,6.13,0.69,0.03
0.30,59.94,15.91,0.32,0.46,7312.00,6749.75,6667.41,6347.00,350.38,26999.00,18.00,16.09,57.42,6.08,0.74,0.01
1.00,61.75,17.84,0.62,0.24,12519.00,9886.80,9208.52,8405.00,1159.08,98868.00,40.00,18.11,58.71,6.17,0.67,0.05
4.60,61.69,14.36,0.42,0.41,12392.00,7958.35,7356.88,4984.00,1695.59,501376.00,184.00,14.83,59.58,6.04,0.52,0.35
1.01,63.96,17.75,0.68,0.21,10421.00,7892.42,7144.44,5761.00,1496.76,94709.00,44.00,17.99,61.06,6.25,0.70,0.06
1.75,64.41,17.54,0.35,0.55,13147.00,8325.70,7489.19,5905.00,2076.68,166514.00,72.00,17.81,61.60,6.03,0.63,0.11
1.25,65.68,16.64,0.63,0.20,19442.00,11787.60,10265.20,7926.00,3198.91,129664.00,40.00,16.91,63.16,6.17,0.64,0.07
0.27,70.78,2.02,0.12,0.93,8436.00,6921.00,5331.00,5331.00,1268.72,20763.00,14.00,2.24,70.50,5.85,0.65,0.01
0.63,61.21,15.02,0.49,0.28,13851.00,9272.17,8268.07,7141.00,2371.12,55633.00,24.00,15.19,58.96,6.32,0.76,0.03
1.44,61.97,15.22,0.31,0.55,13675.00,8255.33,7651.52,6153.00,1946.60,123830.00,62.00,15.58,59.64,6.41,0.57,0.07
2.16,63.32,17.78,0.32,0.51,11752.00,8095.88,7683.12,5731.00,1701.10,194301.00,84.00,18.11,60.35,6.27,0.61,0.14
0.23,63.57,17.76,0.32,0.46,6103.00,5604.75,5248.03,5231.00,376.82,22419.00,18.00,17.87,60.65,6.65,0.70,0.01
0.05,62.98,17.77,0.39,0.47,5977.00,5960.33,5937.00,5937.00,16.92,17881.00,14.00,17.84,60.02,6.76,0.66,0.00
3.36,62.95,15.34,0.61,0.26,22423.00,11381.10,10192.00,5768.00,4162.12,500770.00,132.00,15.87,60.59,6.32,0.57,0.25
0.19,62.48,15.51,0.25,0.44,8607.00,6922.00,5485.00,5485.00,1286.56,20766.00,14.00,15.64,60.11,6.79,0.72,0.00
0.15,62.83,16.12,0.27,0.00,6310.00,5745.00,5154.00,5154.00,472.29,17235.00,14.00,16.21,60.26,7.31,0.70,0.00
0.49,64.33,16.86,0.29,0.46,10914.00,8491.60,7930.88,7474.00,1233.30,42458.00,22.00,17.08,61.70,6.34,0.76,0.02
0.24,66.03,17.98,0.27,0.00,7570.00,6374.33,5683.00,5683.00,848.90,19123.00,14.00,18.11,63.20,6.08,0.66,0.01
2.23,65.51,4.08,0.40,0.37,16903.00,10430.00,9418.89,7371.00,2456.92,281611.00,84.00,4.46,65.04,6.43,0.63,0.16
4.70,65.90,3.08,0.36,0.47,24627.00,10423.10,8811.09,6139.00,3495.85,698350.00,182.00,3.74,65.48,6.41,0.57,0.41
6.88,66.97,1.88,0.39,0.48,20812.00,8143.86,7186.15,4811.00,2795.52,830674.00,286.00,2.42,66.64,6.20,0.49,0.58
0.43,70.85,3.59,0.25,0.44,14559.00,12907.30,10162.00,10162.00,1954.57,38722.00,14.00,3.74,70.56,5.19,0.78,0.02
0.78,59.57,18.00,0.75,0.12,8859.00,7623.43,7528.60,6373.00,833.03,53364.00,30.00,18.17,56.31,6.87,0.63,0.03
0.92,59.71,17.42,0.46,0.40,10543.00,8223.67,7716.51,6589.00,1199.90,74013.00,36.00,17.65,56.63,6.86,0.65,0.04
0.18,59.88,16.73,0.39,0.47,7152.00,6910.00,6623.00,6623.00,218.29,20730.00,14.00,16.87,57.12,6.15,0.83,0.01
3.51,60.24,14.57,0.33,0.56,27510.00,11170.30,9066.70,5752.00,4680.67,569683.00,148.00,15.11,57.91,6.85,0.60,0.29
0.80,61.65,15.34,0.29,0.66,11771.00,8488.10,8097.45,6335.00,1845.14,84881.00,38.00,15.62,59.25,6.76,0.78,0.05
1.78,62.80,16.39,0.45,0.40,15740.00,8733.15,7964.89,5096.00,2680.16,227062.00,76.00,16.78,60.13,6.82,0.73,0.14
0.13,62.18,16.27,0.39,0.47,7269.00,6767.33,6330.00,6330.00,386.03,20302.00,14.00,16.36,59.57,7.04,0.83,0.00
0.52,64.32,3.62,0.09,0.41,8662.00,6974.25,6208.62,6199.00,1006.16,27897.00,22.00,3.75,63.90,6.39,0.64,0.02
3.79,64.59,3.90,0.42,0.45,20066.00,10774.80,9958.25,6589.00,3171.28,517192.00,146.00,4.40,64.09,6.68,0.54,0.28
0.48,64.39,3.95,0.15,0.64,11771.00,8623.33,7562.93,7374.00,1536.76,51740.00,26.00,4.16,63.83,7.34,0.58,0.01
0.46,64.51,3.35,0.08,0.53,9246.00,7413.25,6777.48,5920.00,1232.48,29653.00,18.00,3.45,64.10,6.40,0.63,0.01
2.93,65.01,2.66,0.51,0.24,13345.00,8575.74,7479.34,5315.00,2456.64,265848.00,104.00,3.14,64.56,7.01,0.55,0.19
0.72,66.74,3.52,0.35,0.32,13132.00,9894.50,8453.11,8035.00,1903.41,59367.00,26.00,3.70,66.30,6.69,0.65,0.03
5.96,67.11,4.26,0.32,0.59,30207.00,14218.90,12164.80,7894.00,5337.89,1535640.00,242.00,4.84,66.62,6.50,0.64,0.71
11.95,61.03,17.28,0.27,0.70,65535.00,21801.20,14493.30,6141.00,15189.70,5036080.00,510.00,18.16,57.84,7.06,0.52,1.45
7.16,61.19,15.78,0.29,0.62,57630.00,16826.10,12694.60,6954.00,10279.60,2221050.00,288.00,16.66,58.43,7.28,0.62,0.88
0.37,60.86,15.86,0.25,0.44,12944.00,10876.70,8714.00,8714.00,1728.20,32630.00,14.00,16.02,58.20,7.80,0.76,0.01
2.99,60.80,14.99,0.41,0.34,19762.00,10523.90,9050.81,6579.00,3350.82,452527.00,120.00,15.37,58.40,7.14,0.64,0.25
0.36,62.60,17.29,0.35,0.52,8339.00,7187.40,6830.09,6119.00,736.50,35937.00,22.00,17.49,59.70,7.00,0.73,0.01
0.76,64.87,5.63,0.45,0.41,16361.00,9936.22,8183.91,7338.00,2778.19,89426.00,32.00,5.85,64.23,6.98,0.81,0.04
2.55,65.95,3.91,0.30,0.61,23941.00,12707.40,11350.10,8294.00,3639.19,444758.00,86.00,4.30,65.42,7.17,0.74,0.24
2.75,65.96,4.64,0.28,0.67,30020.00,13099.30,11763.40,8581.00,4609.33,471576.00,108.00,4.94,65.38,7.19,0.67,0.23
0.30,66.49,5.03,0.25,0.44,12269.00,9745.67,8383.00,8383.00,1786.17,29237.00,14.00,5.18,65.82,7.88,0.76,0.01
1.29,66.19,2.01,0.32,0.56,10422.00,7324.55,6656.56,4945.00,1654.76,80570.00,46.00,2.38,65.76,7.18,0.57,0.06
0.67,66.18,2.62,0.66,0.22,9291.00,7202.38,6824.97,6020.00,1146.81,57619.00,30.00,2.85,65.75,6.95,0.75,0.03
2.57,69.43,3.41,0.49,0.37,14680.00,7718.03,7268.30,4746.00,2208.11,270131.00,112.00,3.86,68.96,7.12,0.62,0.19
4.75,62.24,17.57,0.30,0.58,19623.00,10944.80,10373.10,6960.00,2839.55,842752.00,182.00,18.15,59.07,7.38,0.65,0.51
3.58,64.45,4.48,0.39,0.49,23947.00,11763.50,10946.30,7712.00,3249.56,682284.00,128.00,4.85,63.83,7.44,0.71,0.38
0.34,64.89,4.51,0.25,0.44,12612.00,10073.70,8312.00,8312.00,1839.37,30221.00,14.00,4.65,64.35,6.90,0.67,0.01
1.49,64.48,3.36,0.33,0.54,15310.00,8806.41,8510.78,6607.00,1893.05,149709.00,52.00,3.63,63.96,7.38,0.73,0.11
1.22,64.72,2.26,0.28,0.63,9656.00,5984.38,5924.27,4319.00,1301.72,95750.00,54.00,2.53,64.25,7.37,0.67,0.07
0.49,67.83,4.05,0.22,0.38,8005.00,6692.67,6531.18,5676.00,690.83,40156.00,26.00,4.19,67.28,7.52,0.66,0.02
3.68,63.23,3.76,0.29,0.64,26341.00,10967.50,9183.24,5524.00,4899.11,625147.00,146.00,4.24,62.61,7.69,0.67,0.37
0.55,65.22,4.91,0.08,0.87,10751.00,9316.40,8156.55,7732.00,1223.10,46582.00,22.00,5.08,64.55,7.79,0.72,0.02
1.64,66.25,3.49,0.31,0.53,14321.00,9919.39,8944.33,7507.00,2025.72,178549.00,62.00,3.85,65.68,7.77,0.69,0.11
0.39,59.77,15.51,0.39,0.38,9028.00,8004.50,7869.65,6149.00,1165.77,32018.00,18.00,15.71,57.32,6.34,0.76,0.01
8.28,59.19,14.12,0.25,0.64,24725.00,11690.90,10430.60,5959.00,4024.48,1531510.00,328.00,15.01,56.73,7.70,0.50,0.79
0.51,58.94,15.38,0.17,0.50,9348.00,7761.67,7159.58,6033.00,1130.21,46570.00,26.00,15.68,56.34,7.27,0.59,0.02
